Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
54	All Data	65279872475356ec608055182ca1ac0d	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:06:45	America/New_York	41	ATTEMPT				Strings	jString1	1	2015-12-09 22:02:52	jString1	2	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	13.31	1449698818	
55	All Data	c6a32ba2d13ed6120914495a1813ffe6	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:07:03	America/New_York	18	ATTEMPT				Strings	jString1	1	2015-12-09 22:02:52	jString1	3	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	19.0	1449698842	
56	All Data	bedc808d5f757af04282816ba633d59b	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:07:27	America/New_York	24	ATTEMPT				Strings	jString1	1	2015-12-09 22:02:52	jString1	4	1	CORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	12.96	1449698860	
57	All Data	a3d0e8763263e0b6e98a3c347329cf0e	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:08:19	America/New_York	52	ATTEMPT				Strings	jString2	1	2015-12-09 22:07:27	jString2	1	1	CORRECT								IntDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.length		java.lang.System.out.print																																																																																Single-KC		KC63			CS401Fall20152	37.35	1449698936	
58	All Data	590b9e959378909e731ffb55fb354338	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:09:00	America/New_York	41	ATTEMPT				Strings	jString3	1	2015-12-09 22:08:19	jString3	1	1	CORRECT								SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.System.out.print																																																																																								Single-KC		KC73			CS401Fall20152	10.97	1449698951	
59	All Data	4afff50628114fc54ca3069d203f7d72	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:09:16	America/New_York	16	ATTEMPT				Strings	jString4	1	2015-12-09 22:09:00	jString4	1	1	CORRECT								ActualMethodParameter		CharDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.charAt		java.lang.System.out.print																																																																														Single-KC		KC85			CS401Fall20152	16.0	1449698972	
60	All Data	492bf09adec67f321bb7a20930743c6f	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:09:36	America/New_York	20	ATTEMPT				Strings	jString5	1	2015-12-09 22:09:16	jString5	1	1	CORRECT								ConstructorCall		IntDataType		ObjectCreationStatement		ObjectVariable		SimpleAssignmentExpression		SimpleVariable		StringAddition		StringDataType		StringInitializationStatement		StringVariable		VariableInitializationStatement		java.lang.System.out.print																																																																														Single-KC		KC72			CS401Fall20152	19.55	1449698996	
61	All Data	4a904e054ffe23e6c266512b8b9d71a4	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:10:00	America/New_York	24	ATTEMPT				Strings	jString6	1	2015-12-09 22:09:36	jString6	1	1	CORRECT								StringDataType		StringLiteral		StringLiteralMethodInvocation		java.lang.String.substring		java.lang.System.out.print																																																																																												Single-KC		KC12			CS401Fall20152	18.71	1449699019	
62	All Data	7d7f3b1b8446b14e807792f39b2be4db	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:10:23	America/New_York	23	ATTEMPT				Primitive_Data_Types	jString_to_Double	1	2015-12-09 22:10:00	jString_to_Double	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Double.parseDouble																																																																																				Single-KC		KC77			CS401Fall20152	9.8	1449699033	
63	All Data	63eaa1040472d84638899db94f0f7ec4	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:10:37	America/New_York	14	ATTEMPT				Primitive_Data_Types	jString_to_Int	1	2015-12-09 22:10:23	jString_to_Int	1	1	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Integer.parseInt																																																																																		Single-KC		KC28			CS401Fall20152	7.94	1449699045	
64	All Data	30bf22548c2ad667088270a80a56836a	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:10:49	America/New_York	12	ATTEMPT				Strings	jStringEqual	1	2015-12-09 22:10:37	jStringEqual	1	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	61.64	1449699111	
65	All Data	648151d6b2155961508e9e5c74ee8e43	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:11:56	America/New_York	67	ATTEMPT				Strings	jStringEqual	1	2015-12-09 22:10:37	jStringEqual	2	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	7.78	1449699124	
66	All Data	39e751a41f0faa82ce9dcba6391d8389	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:12:06	America/New_York	10	ATTEMPT				Strings	jStringEqual	1	2015-12-09 22:10:37	jStringEqual	3	1	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	25.16	1449699151	
67	All Data	f56e68c4822890546b4e6cb41f3faa49	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:12:34	America/New_York	28	ATTEMPT				Strings	jStringReplace	1	2015-12-09 22:12:06	jStringReplace	1	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	141.92	1449699296	
68	All Data	385a5056d138030e6b66ab6a4ef9af7b	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:15:09	America/New_York	155	ATTEMPT				Strings	jStringReplace	1	2015-12-09 22:12:06	jStringReplace	2	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	44.96	1449699354	
69	All Data	56c742cc61c50d1c0ce69a3ef9f1fbf7	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:16:01	America/New_York	52	ATTEMPT				Strings	jStringReplace	1	2015-12-09 22:12:06	jStringReplace	3	1	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	28.97	1449699390	
70	All Data	a1cd7fb4f7374b595b0dd64f33585417	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:34:53	America/New_York	0	ATTEMPT				Boolean_Expressions	jBoolean_Var	1	2015-12-09 22:34:53	jBoolean_Var	1	1	CORRECT								BooleanDataType		ExpressionStatement		False		GreaterExpression		IfStatement		SimpleAssignmentExpression		SimpleVariable		True		VariableInitializationStatement		java.lang.System.out.print																																																																																		Single-KC		KC30			CS401Fall20152	16.24	1449700509	
71	All Data	52e3edd1cdffa77007e42d32ad0f7ed1	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:35:15	America/New_York	22	ATTEMPT				Boolean_Expressions	jBoolean_Method	1	2015-12-09 22:34:53	jBoolean_Method	1	1	CORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		IfStatement		IntDataType		ObjectCreationStatement		ObjectEquality		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.equals																																																																		Single-KC		KC51			CS401Fall20152	17.47	1449700532	
72	All Data	5ec4e6e876bef0bbd0c64401a31d6d20	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:35:38	America/New_York	23	ATTEMPT				Boolean_Expressions	jBoolean_Operators	1	2015-12-09 22:35:15	jBoolean_Operators	1	1	CORRECT								AndExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																Single-KC		KC89			CS401Fall20152	13.06	1449700551	
73	All Data	2b6f1bf11d6c14f37349c23d5ec8646a	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:35:56	America/New_York	18	ATTEMPT				Boolean_Expressions	jBoolean_Operators3	1	2015-12-09 22:35:38	jBoolean_Operators3	1	0	INCORRECT								GreaterExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																										Single-KC		KC90			CS401Fall20152	27.42	1449700583	
74	All Data	6cecd27c135ef847c0e77c6f867cd41c	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:36:25	America/New_York	29	ATTEMPT				Boolean_Expressions	jBoolean_Operators3	1	2015-12-09 22:35:38	jBoolean_Operators3	2	1	CORRECT								GreaterExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																										Single-KC		KC90			CS401Fall20152	5.69	1449700591	
75	All Data	72ed8a5530da62ae90a1ad0f6c401f46	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:36:36	America/New_York	11	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-12-09 22:36:25	jbooleanOperationsOR	1	0	INCORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC76			CS401Fall20152	17.38	1449700613	
76	All Data	f8f8498d9ca2922a17fcf34415dd5367	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:36:55	America/New_York	19	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-12-09 22:36:25	jbooleanOperationsOR	2	1	CORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC76			CS401Fall20152	11.16	1449700626	
77	All Data	9d32b8f246c5e639401698fe63ddac99	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:37:10	America/New_York	15	ATTEMPT				Boolean_Expressions	jbooleanOperationsNotEqual	1	2015-12-09 22:36:55	jbooleanOperationsNotEqual	1	1	CORRECT								IfStatement		IntDataType		NotEqualExpression		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.Math.abs		java.lang.System.out.print																																																																																		Single-KC		KC60			CS401Fall20152	18.5	1449700648	
78	All Data	89e4f66631d430fb8b5aa7bc0fc98d9a	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:37:33	America/New_York	23	ATTEMPT				Boolean_Expressions	jbooleanOperationsNot	1	2015-12-09 22:37:10	jbooleanOperationsNot	1	1	CORRECT								AndExpression		GreaterExpression		IfStatement		IntDataType		LessExpression		NotExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																						Single-KC		KC61			CS401Fall20152	73.41	1449700726	
79	All Data	9cedeb4e51ea60baf6ffeee7e7b4dc32	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:38:50	America/New_York	77	ATTEMPT				Boolean_Expressions	jbooleanOperationsLessEqual	1	2015-12-09 22:37:33	jbooleanOperationsLessEqual	1	1	CORRECT								IfStatement		IntDataType		LessEqualExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																												Single-KC		KC34			CS401Fall20152	50.61	1449700781	
80	All Data	a5485c49bc3052b5ec03063d98e129c4	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:39:45	America/New_York	55	ATTEMPT				Boolean_Expressions	jbooleanOperationsGreaterEqual	1	2015-12-09 22:38:50	jbooleanOperationsGreaterEqual	1	1	CORRECT								GreaterEqualExpression		IfStatement		IntDataType		PostIncrementExpression		SimpleAssignmentExpression																																																																																												Single-KC		KC23			CS401Fall20152	6.97	1449700792	
81	All Data	64e6a3c6f2947b38dea1d6fe328dadbe	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:39:56	America/New_York	11	ATTEMPT				Decisions	jIfelse1	1	2015-12-09 22:39:45	jIfelse1	1	1	CORRECT								AddAssignmentExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC66			CS401Fall20152	10.25	1449700806	
82	All Data	6bd01b3ca4ccbfe0752a1c432b4b6d5a	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:40:19	America/New_York	23	ATTEMPT				Boolean_Expressions	jtestNull	1	2015-12-09 22:39:56	jtestNull	1	1	CORRECT								EqualExpression		IfStatement		IntDataType		LessExpression		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable																																																																																				Single-KC		KC29			CS401Fall20152	35.69	1449700855	
83	All Data	5bb769a59831774c6cf13afaa974b70a	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:40:59	America/New_York	40	ATTEMPT				Boolean_Expressions	jCompareString	1	2015-12-09 22:40:19	jCompareString	1	1	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.equals		java.lang.String.substring																																																																																						Single-KC		KC47			CS401Fall20152	14.88	1449700874	
84	All Data	02aea7206d20234414fbf31a4a4e58e8	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:42:32	America/New_York	93	ATTEMPT				Decisions	jIfelse5	1	2015-12-09 22:40:59	jIfelse5	1	1	CORRECT								ExpressionStatement		GreaterExpression		IfElseIfStatement		IfElseStatement		IntDataType		ModulusExpression		MultiplyExpression		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock																																																																														Single-KC		KC36			CS401Fall20152	23.02	1449700975	
85	All Data	6603c8ed90bef8c95c2105f775df490c	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:42:59	America/New_York	27	ATTEMPT				Decisions	jEarthquake	1	2015-12-09 22:42:32	jEarthquake	1	0	INCORRECT								DoubleDataType		IfElseIfStatement		IfElseStatement		LessEqualExpression		LessExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringLiteral		StringVariable																																																																																		Single-KC		KC52			CS401Fall20152	26.14	1449701005	
86	All Data	ce503a3b2dc6dceafbac3076fe65b9f9	Stu_0d76cd1c0e0a535ff281404f3582a406	0	2015-12-09 22:43:31	America/New_York	32	ATTEMPT				Decisions	jEarthquake	1	2015-12-09 22:42:32	jEarthquake	2	1	CORRECT								DoubleDataType		IfElseIfStatement		IfElseStatement		LessEqualExpression		LessExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringLiteral		StringVariable																																																																																		Single-KC		KC52			CS401Fall20152	12.42	1449701023	
