Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
33	All Data	d8c13f6648eb8b82b6bfcb76dcf567b3	Stu_2135387aa83003b842cdfa4966a97b5a	15	2015-04-14 13:06:00	America/New_York	22	ATTEMPT				Inheritance	jInheritance1	1	2015-03-31 07:16:43	jInheritance1	4	1	CORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodInheritance		MethodOverriding		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC25			IS17Spring2015	9.65	1429016770	
34	All Data	f8ebcd254ea9c7c24d040a3eb92ef687	Stu_2135387aa83003b842cdfa4966a97b5a	15	2015-04-14 13:06:15	America/New_York	15	ATTEMPT				Inheritance	jInheritance6	1	2015-04-14 13:06:00	jInheritance6	1	1	INCORRECT								ActualMethodParameter		AddExpression		AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectEquality		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object						Single-KC		KC6			IS17Spring2015	94.0	1429016869	
35	All Data	10cb5eb6def6c7b31125d7cf504be2a2	Stu_2135387aa83003b842cdfa4966a97b5a	15	2015-04-14 13:28:26	America/New_York	0	ATTEMPT				Arrays	jArray2	1	2015-04-14 13:28:26	jArray2	1	1	INCORRECT								AddExpression		ArrayElement		ArrayInitializationStatement		ArrayInitializer		ArrayLength		ArrayVariable		ExpressionStatement		ForStatement		GreaterExpression		IfStatement		IntDataType		LessExpression		NestedStatement		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																				Single-KC		KC52			IS17Spring2015	21.78	1429018128	
36	All Data	86bffeff6617c6f440816ceda86f8c73	Stu_2135387aa83003b842cdfa4966a97b5a	15	2015-04-14 13:33:12	America/New_York	286	ATTEMPT				ArrayList	jArrayList5	1	2015-04-14 13:28:26	jArrayList5	1	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		EqualExpression		ExpressionStatement		ForEachStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ModulusExpression		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																						Single-KC		KC14			IS17Spring2015	44.64	1429018437	
37	All Data	cd592904ea0aad7d5d7673772456df9f	Stu_2135387aa83003b842cdfa4966a97b5a	15	2015-04-14 13:35:07	America/New_York	115	ATTEMPT				ArrayList	jArrayList5	1	2015-04-14 13:28:26	jArrayList5	2	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		EqualExpression		ExpressionStatement		ForEachStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ModulusExpression		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																						Single-KC		KC14			IS17Spring2015	19.83	1429018527	
38	All Data	02b4e56a8e613ea31c579fac939e826c	Stu_2135387aa83003b842cdfa4966a97b5a	15	2015-04-14 13:35:31	America/New_York	24	ATTEMPT				ArrayList	jArrayList5	1	2015-04-14 13:28:26	jArrayList5	3	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		EqualExpression		ExpressionStatement		ForEachStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ModulusExpression		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																						Single-KC		KC14			IS17Spring2015	12.47	1429018543	
39	All Data	ba7cdfa0f79a1bd4df292e8e66d54469	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:47:05	America/New_York	0	ATTEMPT				Variables	jSimpleVariableTest	1	2015-01-27 18:47:05	jSimpleVariableTest	1	0	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable																																																																																														Single-KC		KC92			IS17Spring2015	16.02	1422384441	
40	All Data	5d67b7dbc6e029f339836bc4bd95818a	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:47:20	America/New_York	15	ATTEMPT				Variables	jSimpleVariableTest	1	2015-01-27 18:47:05	jSimpleVariableTest	2	1	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable																																																																																														Single-KC		KC92			IS17Spring2015	19.61	1422384460	
41	All Data	bb3f72f28cbd154e597baad5f9bcbc43	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:47:52	America/New_York	32	ATTEMPT				Variables	jVariable1_rev	1	2015-01-27 18:47:20	jVariable1_rev	1	0	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC10			IS17Spring2015	10.11	1422384482	
42	All Data	e630b95ee2043f6461d585f2470a3b90	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:48:01	America/New_York	9	ATTEMPT				Variables	jVariable1_rev	1	2015-01-27 18:47:20	jVariable1_rev	2	1	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC10			IS17Spring2015	14.77	1422384496	
43	All Data	c65a208482cffa2891b3549b4f5d0b14	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:48:23	America/New_York	22	ATTEMPT				Variables	jVariables2	1	2015-01-27 18:48:01	jVariables2	1	1	CORRECT								AddExpression		IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																										Single-KC		KC37			IS17Spring2015	29.2	1422384532	
44	All Data	3e9e8584c6abb15b3e72c74266bbab35	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:49:39	America/New_York	76	ATTEMPT				Variables	jVariables3	1	2015-01-27 18:48:23	jVariables3	1	0	CORRECT								IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																												Single-KC		KC23			IS17Spring2015	11.89	1422384591	
45	All Data	ba5b551c013779cf6412ce8dbdcc380e	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:50:36	America/New_York	57	ATTEMPT				Variables	jVariables3	1	2015-01-27 18:48:23	jVariables3	2	1	CORRECT								IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																												Single-KC		KC23			IS17Spring2015	10.75	1422384647	
46	All Data	186552fcb547d091a8b414c525108b88	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:51:09	America/New_York	33	ATTEMPT				Variables	jVariable4_rev	1	2015-01-27 18:50:36	jVariable4_rev	1	0	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		java.lang.System.out.print																																																																																														Single-KC		KC49			IS17Spring2015	13.44	1422384682	
47	All Data	0b1c4fd1ec6378a7a971f220227720c3	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:51:22	America/New_York	13	ATTEMPT				Variables	jVariable4_rev	1	2015-01-27 18:50:36	jVariable4_rev	2	1	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		java.lang.System.out.print																																																																																														Single-KC		KC49			IS17Spring2015	11.25	1422384693	
48	All Data	4f5f83f8ab7e43092858fe4a83595f9a	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:51:38	America/New_York	16	ATTEMPT				Variables	jprintlnTest	1	2015-01-27 18:51:22	jprintlnTest	1	0	INCORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC13			IS17Spring2015	11.53	1422384710	
49	All Data	6fa8102e527c7d38c25ba89c4ae708bb	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:51:50	America/New_York	12	ATTEMPT				Variables	jprintlnTest	1	2015-01-27 18:51:22	jprintlnTest	2	0	INCORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC13			IS17Spring2015	25.7	1422384736	
50	All Data	489af03cbfe0dd0275001dc892576b43	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:52:16	America/New_York	26	ATTEMPT				Variables	jprintlnTest	1	2015-01-27 18:51:22	jprintlnTest	3	1	INCORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC13			IS17Spring2015	47.08	1422384783	
51	All Data	06bb56f6b892a8145277545f2081cff6	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:53:25	America/New_York	69	ATTEMPT				Variables	jVariables5	1	2015-01-27 18:52:16	jVariables5	1	1	CORRECT								SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.System.out.print																																																																																										Single-KC		KC96			IS17Spring2015	20.48	1422384825	
52	All Data	7baef186c3682f075cec0298ef2e624c	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:58:54	America/New_York	329	ATTEMPT				Primitive_Data_Types	jUsingDouble	1	2015-01-27 18:53:25	jUsingDouble	1	0	INCORRECT								AddExpression		DoubleDataType		IntDataType		SimpleAssignmentExpression																																																																																														Single-KC		KC53			IS17Spring2015	14.53	1422385149	
53	All Data	689372fef85eeacfaa36431ce4712d96	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:59:09	America/New_York	15	ATTEMPT				Primitive_Data_Types	jUsingDouble	1	2015-01-27 18:53:25	jUsingDouble	2	1	CORRECT								AddExpression		DoubleDataType		IntDataType		SimpleAssignmentExpression																																																																																														Single-KC		KC53			IS17Spring2015	12.14	1422385161	
54	All Data	22dad6b51f00e476fbe93de4b147e9f9	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:59:32	America/New_York	23	ATTEMPT				Primitive_Data_Types	jusingFloat	1	2015-01-27 18:59:09	jusingFloat	1	0	CORRECT								AddExpression		FloatDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC24			IS17Spring2015	23.11	1422385195	
55	All Data	a92276bad666a4a46ad20fe3f867eec5	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 18:59:54	America/New_York	22	ATTEMPT				Primitive_Data_Types	jusingFloat	1	2015-01-27 18:59:09	jusingFloat	2	1	CORRECT								AddExpression		FloatDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC24			IS17Spring2015	11.62	1422385206	
56	All Data	763e3a025cdaf4fb34fc9ae1d550599a	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:04:21	America/New_York	267	ATTEMPT				Constants	jConstants2	1	2015-01-27 18:59:54	jConstants2	1	1	CORRECT								Constant		ConstantInitializationStatement		DoubleDataType		IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																						Single-KC		KC15			IS17Spring2015	68.45	1422385529	
57	All Data	3116ea43bb6e43648c96645f2fd0c369	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:09:29	America/New_York	308	ATTEMPT				Arithmetic_Operations	jCompoundAssignment_mult	1	2015-01-27 19:04:21	jCompoundAssignment_mult	1	0	INCORRECT								IntDataType		MultiplyAssignmentExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC26			IS17Spring2015	24.06	1422385793	
58	All Data	056f1ad1aae649e48d73846e0bed5349	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:09:53	America/New_York	24	ATTEMPT				Arithmetic_Operations	jCompoundAssignment_mult	1	2015-01-27 19:04:21	jCompoundAssignment_mult	2	0	CORRECT								IntDataType		MultiplyAssignmentExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC26			IS17Spring2015	23.09	1422385816	
59	All Data	000acc9e657804785bf6c9cc506fd113	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:10:16	America/New_York	23	ATTEMPT				Arithmetic_Operations	jCompoundAssignment_mult	1	2015-01-27 19:04:21	jCompoundAssignment_mult	3	1	CORRECT								IntDataType		MultiplyAssignmentExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC26			IS17Spring2015	285.42	1422386101	
60	All Data	0cbc5c260b858f6b5201140780fb5b33	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:15:35	America/New_York	319	ATTEMPT				Arithmetic_Operations	jVariable1	1	2015-01-27 19:10:16	jVariable1	1	1	CORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																										Single-KC		KC20			IS17Spring2015	14.47	1422386149	
61	All Data	73d079bdbd2ec9bf51a9dbf9e0220fb0	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:18:17	America/New_York	162	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	1	0	INCORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	36.23	1422386333	
62	All Data	9ea062456b127fc85704e409edbe1b40	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:20:36	America/New_York	139	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	2	0	INCORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	11.36	1422386447	
63	All Data	fb5135b7f1f87e65580da6ba15698bfd	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:20:47	America/New_York	11	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	3	0	CORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	10.47	1422386457	
64	All Data	2df8c6b10a11f6e041a00f7d143255a7	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:20:57	America/New_York	10	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	4	0	CORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	8.14	1422386465	
65	All Data	3d32ab3130773cc37d13025269d35940	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:21:05	America/New_York	8	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	5	0	CORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	7.89	1422386473	
66	All Data	6def17a5fdfca2f815f9e36943be8399	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:21:13	America/New_York	8	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	6	0	INCORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	10.05	1422386483	
67	All Data	6a7af19a8573c7910ef01bb77d96ba1a	Stu_2279aaa3ac348c0b9b15c502e75839d8	0	2015-01-27 19:21:23	America/New_York	10	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-01-27 19:15:35	jOperator1	7	1	CORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC40			IS17Spring2015	15.58	1422386499	
